source,source_temp_id,source_final_id,source_final_name,source_query_event_ids,relation,target,target_temp_id,target_final_id,target_final_name,target_query_event_ids,case_id,case_title,source_type,target_type,confidence,evidence,source_file,review_status
车辆剐蹭,TMP_EVEN_E2327A9BE6,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,疏导,TMP_ACTI_AB0C53FFBE,MEA_CASE_B804A6CFD8,疏导,,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,Event,Action,0.6200,疏导拥堵车辆、行人,交通应急处理案例6.txt,AUTO_MEDIUM
清理,TMP_ACTI_94BBDA9D1A,MEA_CASE_F2C178773D,清理,,REQUIRES,共享电单车,TMP_RESO_F09F7B4294,RES_CASE_82206ABC9F,共享电单车,,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,Action,Resource,0.6200,组织人员清理占道停放的共享电单车,交通应急处理案例6.txt,AUTO_MEDIUM
车辆剐蹭,TMP_EVEN_E2327A9BE6,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_CASE_F4AFE9A596|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,TRIGGERS,清理,TMP_ACTI_94BBDA9D1A,MEA_CASE_F2C178773D,清理,,039_城市地铁口共享电单车扎堆引发公交车剐蹭事故_db1ebe84,城市地铁口共享电单车扎堆引发公交车剐蹭事故,Event,Action,0.6200,组织人员清理占道停放的共享电单车,交通应急处理案例6.txt,AUTO_MEDIUM
正面碰撞,TMP_ACTI_F06AA5B655,MEA_CASE_6BA428A393,正面碰撞,,REQUIRES,游览车,TMP_RESO_3E07C4A5B7,RES_CASE_B911CBD3B1,游览车,,041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,Action,Resource,0.6200,与游览车发生正面碰撞,交通应急处理案例6.txt,AUTO_MEDIUM
道路交通事故,TMP_EVEN_C047360FDD,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,正面碰撞,TMP_ACTI_F06AA5B655,MEA_CASE_6BA428A393,正面碰撞,,041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,Event,Action,0.6200,与游览车发生正面碰撞,交通应急处理案例6.txt,AUTO_MEDIUM
紧急制动,TMP_ACTI_F18A166A63,MEA_CASE_34B2655045,紧急制动,,REQUIRES,游览车,TMP_RESO_3E07C4A5B7,RES_CASE_B911CBD3B1,游览车,,041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,Action,Resource,0.6200,游览车紧急制动,交通应急处理案例6.txt,AUTO_MEDIUM
道路交通事故,TMP_EVEN_C047360FDD,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_EMERGENCY,TRIGGERS,紧急制动,TMP_ACTI_F18A166A63,MEA_CASE_34B2655045,紧急制动,,041_城市动物园周边游览车与私家车碰撞事故_a36aea28,城市动物园周边游览车与私家车碰撞事故,Event,Action,0.6200,游览车紧急制动,交通应急处理案例6.txt,AUTO_MEDIUM
降雨,TMP_EVEN_36F79FB40B,EVT_CASE_BDDB5B36D2,降雨,EVT_CASE_BDDB5B36D2,CAUSES,车辆坠崖,TMP_EVEN_14F71F0EF9,EVT_CASE_5C5AB0B1F3,车辆坠崖,EVT_CASE_5C5AB0B1F3|EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,042_边境巡逻路界碑附近车辆坠崖事故_590f5f80,边境巡逻路界碑附近车辆坠崖事故,Event,Event,0.9000,因连续降雨导致路面湿滑、山体落石，车辆失控冲出路面，坠入约50米深的悬崖下,交通应急处理案例6.txt,AUTO_HIGH
落石,TMP_EVEN_FC723842D8,EVT_CASE_2688158F89,落石,EVT_CASE_2688158F89,CAUSES,车辆坠崖,TMP_EVEN_14F71F0EF9,EVT_CASE_5C5AB0B1F3,车辆坠崖,EVT_CASE_5C5AB0B1F3|EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,042_边境巡逻路界碑附近车辆坠崖事故_590f5f80,边境巡逻路界碑附近车辆坠崖事故,Event,Event,0.8500,因连续降雨导致路面湿滑、山体落石，车辆失控冲出路面，坠入约50米深的悬崖下,交通应急处理案例6.txt,AUTO_HIGH
车辆侧翻,TMP_EVEN_3251EC8FC5,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_CASE_9CC62EF2EB|EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_ENVIRONMENT|EVT_TRAFFIC_ACCIDENT,CAUSES,道路中断,TMP_EVEN_6D598E63CF,EVT_CASE_A0BEE2C0CD,道路中断,EVT_CASE_A0BEE2C0CD,043_城市垃圾填埋场进场道路车辆侧翻事故_e38dbcc2,城市垃圾填埋场进场道路车辆侧翻事故,Event,Event,0.9000,车辆连同所载垃圾全部倾倒在路面和边坡下，填埋场进场道路完全中断。,交通应急处理案例6.txt,AUTO_HIGH
举升机倒塌,TMP_EVEN_899B8A525F,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,报警,TMP_ACTI_49B00D78DC,MEA_CASE_B396D82FB5,报警,,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,Event,Action,0.6200,拨打119、120、122报警,交通应急处理案例6.txt,AUTO_MEDIUM
清理,TMP_ACTI_6074CDE6C1,MEA_CASE_F2C178773D,清理,,REQUIRES,举升机,TMP_RESO_62EFC53C38,RES_CASE_B41366FD99,举升机,,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,Action,Resource,0.6200,清理倒塌的举升机、货车,交通应急处理案例6.txt,AUTO_MEDIUM
举升机倒塌,TMP_EVEN_899B8A525F,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,清理,TMP_ACTI_6074CDE6C1,MEA_CASE_F2C178773D,清理,,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,Event,Action,0.6200,清理倒塌的举升机、货车,交通应急处理案例6.txt,AUTO_MEDIUM
举升机倒塌,TMP_EVEN_899B8A525F,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,解救,TMP_ACTI_DAE321AAEB,MEA_CASE_CEEE944B99,解救,,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,Event,Action,0.6200,解救被困重伤工人,交通应急处理案例6.txt,AUTO_MEDIUM
举升机倒塌,TMP_EVEN_899B8A525F,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,转运,TMP_ACTI_66FE02BC9B,MEA_CASE_F9A9A6FAD1,转运,,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,Event,Action,0.6200,转运受伤工人至医院,交通应急处理案例6.txt,AUTO_MEDIUM
举升机倒塌,TMP_EVEN_899B8A525F,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,TRIGGERS,事故调查,TMP_ACTI_61A39F875B,MEA_CASE_6933DFD8F9,事故调查,,044_高速公路服务区汽修区车辆举升机倒塌事故_73fc72b8,高速公路服务区汽修区车辆举升机倒塌事故,Event,Action,0.6200,开展事故调查,交通应急处理案例6.txt,AUTO_MEDIUM
农机具碰撞,TMP_EVEN_33035B1149,EVT_CASE_DD6FC7FD67,农机具碰撞,EVT_CASE_DD6FC7FD67|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,碰撞,TMP_ACTI_C7CDDD94A9,MEA_CASE_6B219E66DE,碰撞,,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,Event,Action,0.9500,事故描述中直接说明了农机具碰撞事件导致了碰撞的发生。,交通应急处理案例6.txt,AUTO_HIGH
农机具碰撞,TMP_EVEN_33035B1149,EVT_CASE_DD6FC7FD67,农机具碰撞,EVT_CASE_DD6FC7FD67|EVT_TRAFFIC_ACCIDENT|EVT_ROAD_INTERRUPTION,TRIGGERS,侧翻,TMP_ACTI_F36E9162E2,MEA_CASE_0BF2A9DC72,侧翻,,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,Event,Action,0.9000,事故描述中说明碰撞导致电动三轮车侧翻。,交通应急处理案例6.txt,AUTO_HIGH
碰撞,TMP_ACTI_C7CDDD94A9,MEA_CASE_6B219E66DE,碰撞,,REQUIRES,电动三轮车,TMP_RESO_97CEF1C1BC,RES_CASE_D7EB68391B,电动三轮车,,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,Action,Resource,0.8000,碰撞需要电动三轮车作为参与方。,交通应急处理案例6.txt,AUTO_MEDIUM
碰撞,TMP_ACTI_C7CDDD94A9,MEA_CASE_6B219E66DE,碰撞,,REQUIRES,插秧机,TMP_RESO_A24BD9B639,RES_CASE_1AFD3C9750,插秧机,,045_水稻田机耕路插秧机与电动三轮车碰撞事故_07013028,水稻田机耕路插秧机与电动三轮车碰撞事故,Action,Resource,0.8000,碰撞需要插秧机作为参与方。,交通应急处理案例6.txt,AUTO_MEDIUM
追尾事故,TMP_EVEN_21CB54A9E0,EVT_CASE_4D219D5D07,追尾事故,EVT_CASE_4D219D5D07|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,CAUSES,交通拥堵,TMP_EVEN_64D17C08B7,EVT_CASE_85237B46E2,交通拥堵,EVT_CASE_85237B46E2,046_城市大型灯光秀活动周边道路多车拥堵追尾事故_ac348b91,城市大型灯光秀活动周边道路多车拥堵追尾事故,Event,Event,0.9000,两车驾驶员发生争执，导致周边道路完全拥堵,交通应急处理案例6.txt,AUTO_HIGH
追尾事故,TMP_EVEN_21CB54A9E0,EVT_CASE_4D219D5D07,追尾事故,EVT_CASE_4D219D5D07|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,CAUSES,车辆滞留,TMP_EVEN_95FDED12C4,EVT_CASE_3B6CFC25B4,车辆滞留,EVT_CASE_3B6CFC25B4,046_城市大型灯光秀活动周边道路多车拥堵追尾事故_ac348b91,城市大型灯光秀活动周边道路多车拥堵追尾事故,Event,Event,0.8000,导致周边道路完全拥堵，车辆滞留约15公里,交通应急处理案例6.txt,AUTO_MEDIUM
车辆坠崖,TMP_EVEN_B4723A18A7,EVT_CASE_5C5AB0B1F3,车辆坠崖,EVT_CASE_5C5AB0B1F3|EVT_ROAD_INTERRUPTION,TRIGGERS,驾驶员操作不当,TMP_ACTI_F88563D200,MEA_CASE_99E1D246E3,驾驶员操作不当,,047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,Event,Action,0.6200,因路面狭窄、驾驶员操作不当,交通应急处理案例6.txt,AUTO_MEDIUM
车辆坠崖,TMP_EVEN_B4723A18A7,EVT_CASE_5C5AB0B1F3,车辆坠崖,EVT_CASE_5C5AB0B1F3|EVT_ROAD_INTERRUPTION,CAUSES,公路中断,TMP_EVEN_21F82AF325,EVT_ROAD_INTERRUPTION,公路中断,EVT_ROAD_INTERRUPTION,047_输变电工程塔材运输车辆山路坠崖事故_78692d8c,输变电工程塔材运输车辆山路坠崖事故,Event,Event,0.6000,造成驾驶员1人重伤被困，货车完全损毁，整车塔材报废，输变电工程进场道路完全中断，铁塔组立施工进度受阻，山崖下地形复杂，持续有碎石滚落，救援难度极大。,交通应急处理案例6.txt,AUTO_MEDIUM
潮汐,TMP_EVEN_6E7344E9E3,EVT_CASE_3DADFD6D44,潮汐,EVT_CASE_3DADFD6D44,CAUSES,道路潮汐淹没车辆被困,TMP_EVEN_E0207F4F36,EVT_ROAD_EMERGENCY,公路交通突发事件,EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG|EVT_METEO_ROAD,048_海岛环岛公路潮汐淹没车辆被困事故_d013820b,海岛环岛公路潮汐淹没车辆被困事故,Event,Event,0.9500,恰逢天文大潮涨潮，海水快速漫过路面，3辆小型轿车、2辆SUV驶入淹没路段后相继熄火，车内共8人被困车顶,交通应急处理案例6.txt,AUTO_HIGH
启动应急预案,TMP_ACTI_A3B8DCA963,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,航展组委会,TMP_DEPA_89152186B2,ORG_CASE_DDF9288564,航展组委会,,049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,Action,Department,0.9000,航展组委会、机场公安部门立即启动航展突发事件应急预案,交通应急处理案例6.txt,AUTO_HIGH
启动应急预案,TMP_ACTI_A3B8DCA963,MEA_CASE_29AB47FA07,启动应急预案,,IMPLEMENTED_BY,机场公安部门,TMP_DEPA_CEC84CD50F,ORG_CASE_5AB89DB5D6,机场公安部门,,049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,Action,Department,0.9000,航展组委会、机场公安部门立即启动航展突发事件应急预案,交通应急处理案例6.txt,AUTO_HIGH
加固路段,TMP_ACTI_D0261E2405,MEA_CASE_E91070364C,加固路段,,IMPLEMENTED_BY,交警部门,TMP_DEPA_7A336CC6BF,ORG_CASE_C08151231F,交警部门,,049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,Action,Department,0.9000,交警部门对航展周边管制路段进行全面加固,交通应急处理案例6.txt,AUTO_HIGH
刑事立案调查,TMP_ACTI_AD88D252B1,MEA_CASE_98BE43F4B1,刑事立案调查,,IMPLEMENTED_BY,公安部门,TMP_DEPA_598C6AE88D,ORG_MPS,公安部,,049_航展活动周边管制路段社会车辆闯入事故_e6ca4429,航展活动周边管制路段社会车辆闯入事故,Action,Department,0.9000,公安部门对肇事驾驶员进行刑事立案调查,交通应急处理案例6.txt,AUTO_HIGH
