run_id,run_time,sample_id,group_id,retrieval_mode,agent_mode,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260412103344,2026-04-12T10:33:44,S080,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117496,0,0,0,1,0.0,0.0,0.0,0.0,0.35,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.6,0.7,0.8,0.7,步骤逻辑清晰，覆盖主要处置单位，符合一般预案流程。但对事故特殊性（70米长叶片阻碍、山区无绕行）处理细节不足，缺乏针对性的排障和交通疏导措施，存在口号化表述。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S081,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117481,0,0,0,1,0.0,0.0,0.0,0.0,0.435,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰，职责明确，可执行性强，覆盖封控、救援、医疗、清障、恢复全过程。方案优先控制危险源并注意防止二次事故，但未明确提及猛兽区的特殊风险及对滞留车辆的具体安抚或疏散措施。步骤符合交通应急常规流程。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S082,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117472,0,0,0,1,0.0,0.0,0.0,0.0,0.165,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.3,0.2,0.5,0.33,步骤笼统，未提及应对悬崖、持续落石、通讯中断等关键风险的具体救援措施，安全考虑不足，合规性一般。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S083,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117441,0,0,0,1,0.0,0.0,0.0,0.0,0.385,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.6,0.9,0.77,策略步骤完整且逻辑清晰，符合应急流程。但对重型车辆侧翻、人员被困、垃圾污染等具体风险的控制措施不够详细和直接，安全性考虑不足。整体符合法律法规和应急预案框架。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S084,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117426,0,0,0,1,0.0,0.0,0.0,0.0,0.4,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,步骤完整、指令清晰，符合应急处置流程。但未针对被困货车及重物压埋等具体危险源制定专项救援方案，存在安全疏漏。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S085,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117394,0,0,0,1,0.0,0.0,0.0,0.0,0.44,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.9,0.8,0.95,0.88,方案流程清晰完整，符合多部门联动的通用处置程序，可执行性强。但在本特定事故中，未突出对狭窄泥泞路面、溺水人员救援、水田环境的针对性风险控制细节。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S086,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117619,0,0,0,1,0.0,0.0,0.0,0.0,0.3,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.6,0.4,0.8,0.6,方案步骤逻辑清晰，但未针对数十万人车死锁的复杂状况制定分级疏导与大规模人群疏散措施，缺少联动指挥与信息发布机制，可执行性不足且对主要风险控制不充分。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S087,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117525,0,0,0,1,0.0,0.0,0.0,0.0,0.385,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.6,0.9,0.77,方案步骤清晰且可执行，符合预案流程。但对深崖坠车、碎石滚落等具体危险（如车辆失稳、救援人员安全）的专项控制措施不足，可能产生新风险。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S088,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117451,0,0,0,1,0.0,0.0,0.0,0.0,0.315,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.6,0.5,0.8,0.63,方案流程框架合规，但关键步骤缺失（如人员转移方案、潮汐监测与救援力量调配），未针对“潮水猛涨”、“救援力弱”的核心风险提出具体、可操作的应对措施，存在安全风险。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S089,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117474,0,0,0,1,0.0,0.0,0.0,0.0,0.285,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.5,0.5,0.57,方案步骤明确但通用化，缺乏针对航空特情（如控制肇事者、与空管协同）的具体指令，风险控制不充分，未能完全贴合法规对航空安全隐患处置的要求。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S090,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117479,0,0,0,1,0.0,0.0,0.0,0.0,0.15,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.2,0.1,0.6,0.3,方案缺乏针对性，对于轻微事故响应过度，指令与事故性质不符（如调用消防医疗）。步骤存在口号化表述，且过度处置可能产生新的拥堵风险。,,0.0,1.0,0,1,2,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S091,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117477,0,0,0,1,0.0,0.0,0.0,0.0,0.365,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.6,0.8,0.73,方案流程完整，符合规范。但对已知（冷却系统故障）及衍生（高温自燃）风险控制不足，步骤2（消防优先）针对不存在的火情或泄漏，适用不当，可能产生误导。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S092,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117439,0,0,0,1,0.0,0.0,0.0,0.0,0.35,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.6,0.8,0.7,0.7,方案步骤完整但针对性不足，未提及现场风险低、车辆少的特性，盲目动用多部门资源可能过度响应。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S093,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117463,0,0,0,1,0.0,0.0,0.0,0.0,0.285,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.6,0.4,0.57,方案步骤完整但部分内容过度升级（如出动消防处置火情、分级救治），与事故性质“轻微”严重不符。措施不匹配导致可执行性、安全性和合规性均受影响。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S094,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117467,0,0,0,1,0.0,0.0,0.0,0.0,0.215,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.3,0.6,0.4,0.43,方案流程完整，但可执行性差：该事件无火灾、泄漏、人员伤亡，却调度消防、医疗等重型资源，属于资源错配与响应过当，不合规。安全性尚可但产生新的公共资源浪费风险。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S095,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117424,0,0,0,1,0.0,0.0,0.0,0.0,0.35,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.6,0.7,0.8,0.7,方案步骤逻辑完整，符合应急预案框架。但存在不匹配之处：事故无人员伤亡、火情或泄漏，策略却要求医疗组转运伤员、消防队优先控制火情，脱离实际且存在资源浪费风险。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S096,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117501,0,0,0,1,0.0,0.0,0.0,0.0,0.3,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.5,0.6,0.6,方案流程完整但失焦。针对无伤亡、无火情泄漏的单纯抛锚事故，步骤（消防处置火情、医疗救治伤员）与事故风险不匹配，存在过度响应与资源浪费问题。封控、清障、恢复交通步骤合理。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S097,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117469,0,0,0,1,0.0,0.0,0.0,0.0,0.165,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.5,0.2,0.3,0.33,策略混淆了严重事故处置流程，对未起火、无伤亡的轻微财产损失事件过度响应，不符合案例及预案精神，可执行性差且可能引发新的拥堵和安全风险。,,0.0,1.0,0,1,2,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S098,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117534,0,0,0,1,0.0,0.0,0.0,0.0,0.4,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.8,0.9,0.8,步骤顺序合理，职责明确，符合应急流程。但对本次轻微碰擦事故，方案中“消防处置危险源”和“伤员救治转运”等步骤存在过度响应，与实际事故无火情、无重伤员的情况不完全匹配，可能产生资源浪费或衍生风险。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S099,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117501,0,0,0,1,0.0,0.0,0.0,0.0,0.365,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.6,0.9,0.73,方案步骤完整、分工明确，符合应急处理一般流程。但对“显性危险源”“火情或泄漏”等描述与输入事故（仅床垫掉落）不符，方案有冗余步骤，针对性稍差。,,0.0,1.0,0,1,2,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S100,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117563,0,0,0,1,0.0,0.0,0.0,0.0,0.4,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.8,0.9,0.8,方案针对轻微剐蹭事故响应过度（如调用消防），但步骤清晰完整、注重安全封控与风险解除，基本符合应急流程。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S101,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117481,0,0,0,1,0.0,0.0,0.0,0.0,0.05,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.1,0.1,0.1,0.1,策略与事故场景完全脱节，出现无关或错误指令（如“刹车系统故障”、“超载”），缺乏针对伤员、现场和单车处理的具体可执行步骤，存在严重逻辑错误，无法执行。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S102,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117455,0,0,0,1,0.0,0.0,0.0,0.0,0.285,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.4,0.5,0.8,0.57,方案步骤完整但存在明显问题：事故无火情或泄漏，方案却要求控制火情或泄漏，不符实情，影响可执行性与安全性。方案框架符合应急处理原则。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S103,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117477,0,0,0,1,0.0,0.0,0.0,0.0,0.335,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.6,0.7,0.67,方案步骤清晰、可执行，但针对轮胎漏气换胎场景，调度消防、医疗力量处置显性危险源和伤员救治缺乏具体性与必要性，存在资源过度使用风险。部分步骤表述偏通用模板，与事故轻微性质匹配度不足。,,0.0,1.0,0,1,4,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S104,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117538,0,0,0,1,0.0,0.0,0.0,0.0,0.25,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.5,0.5,0.5,0.5,方案结构清晰但未针对“碰瓷”这一特定纠纷进行处理，缺乏事故调查、责任认定和治安联动等关键步骤，且直接挪用通用流程，完整性和可执行性不足。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S105,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117481,0,0,0,1,0.0,0.0,0.0,0.0,0.2,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.2,0.4,0.6,0.4,策略过于泛化，未匹配事件性质与风险等级（无火情、泄漏、伤员）。方案可执行性差，存在不必要响应（消防、医疗），可能产生新的风险（过度封控、资源浪费）。参照案例7，此级别事件通常由交警或路政快速处置即可。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S106,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117508,0,0,0,1,0.0,0.0,0.0,0.0,0.4,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.7,0.8,0.9,0.8,方案流程完整，职责分工明确，符合一般应急预案。但对陷车事件的具体处置措施（如如何快速拖拽脱困）描述不足，略有口号化。方案风险控制得当，未见明显新增风险。,,0.0,1.0,0,1,2,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S107,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117554,0,0,0,1,0.0,0.0,0.0,0.0,0.265,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.5,0.3,0.8,0.53,策略完整性尚可，但与事故等级严重不符。过度使用多部门资源响应轻微事故，方案执行僵化且可能产生不必要的交通混乱和公共资源浪费。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S108,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117514,0,0,0,1,0.0,0.0,0.0,0.0,0.315,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.5,0.6,0.8,0.63,方案流程合理且符合预案，但存在部分不切实际步骤（无火情却派消防），并对轻微事故采取了过度封控措施，可能造成不必要拥堵。,,0.0,1.0,0,1,3,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
R20260412103344,2026-04-12T10:33:44,S109,G5,dual,multi_with_review,1,1,gemma-3-27b-it,117456,0,0,0,1,0.0,0.0,0.0,0.0,0.435,0.0,hybrid,1,1,0.5,xopdeepseekv32,0.8,0.9,0.9,0.87,方案流程完整可执行，且符合应急处理一般原则。但步骤略显笼统（如分级救治），与“轻微崴脚”的事故等级不完全匹配，存在一定资源错配风险。,,0.0,1.0,0,1,2,0,0,LLM审查失败，已跳过审查并返回原始方案 | rules_judge_error: RuntimeError: Google AI Studio 网络请求失败: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)>
