run_id,run_time,sample_id,group_id,retrieval_mode,single_agent_retrieval_mode,agent_mode,effective_agent_mode,route_target,route_difficulty,route_confidence,route_used_llm,route_fallback_to_g5,enable_review,enable_revision,model_name,latency_ms,input_tokens,output_tokens,total_tokens,approved_like,executability_score,safety_score,constraint_alignment_score,evidence_grounding_score,total_score,rule_total_score,score_backend,llm_judge_enabled,llm_judge_success,llm_judge_weight,llm_judge_model,llm_executability_score,llm_safety_score,llm_compliance_score,llm_overall_score,llm_judge_reason,llm_judge_error,constraint_coverage,critical_miss_rate,has_forbidden_action,critical_action_missed,missing_actions_count,violated_constraints_count,evidence_hit_count,notes
R20260413001939,2026-04-13T00:19:39,S098,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13351,0,0,0,1,0.7,0.8,0.6,0.7,0.9,0.7,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,步骤清晰完整，可操作性强，有效控制现场风险并疏导交通，符合交通法规与应急预案要求。轻微不足在于对后方公交排队影响的具体缓解措施可更具体。,,0.6,0.0,0,0,2,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S099,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13073,0,0,0,1,0.9,0.9,0.8,0.7,0.83,0.85,llm,1,1,0.5,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤具体完整，操作性强。流程覆盖现场处置、警示、取证、追查、处罚及总结等环节，兼顾了安全与事后管理。符合交通应急法规与预案要求。,,0.8,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S100,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14313,0,0,0,1,0.8,0.9,0.9,0.7,0.93,0.85,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,1.0,0.93,策略步骤清晰、具体、可执行，对现场处置、安全防护、交通疏导均有完整规划。方案充分考虑了隧道内事故风险，措施有效控制风险且未引入新风险。严格遵循了道路交通安全法等法规预案。,,0.9,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S101,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13517,0,0,0,1,0.3,0.6,0.2,0.7,0.9,0.4,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,0.9,0.9,策略步骤完整、职责清晰、符合法律法规，覆盖了现场处置、调查、清理和事后评估全流程，能有效控制风险并恢复交通。,,0.2,0.0,0,0,2,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S102,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,12349,0,0,0,1,0.8,0.9,0.7,0.6,0.83,0.75,llm,1,1,0.5,xopdeepseekv32,0.8,0.8,0.9,0.83,方案步骤清晰、职责明确，联动顺畅，具备较强可执行性。考虑了事故风险控制，但未提及恶劣天气（阵风）下的新增防范措施。充分引用了相关法律法规，符合应急流程。,,0.7,0.0,0,0,1,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S103,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14119,0,0,0,1,0.9,0.95,1.0,0.8,0.92,0.9,llm,1,1,0.5,xopdeepseekv32,0.95,0.93,1.0,0.92,方案步骤清晰完整，可操作性强；重点考虑了人员安全与二次事故风险控制；完全符合交通法规和应急预案的要求。,,1.0,0.0,0,0,0,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S104,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,15053,0,0,0,1,0.6,0.7,0.5,0.6,0.87,0.6,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,0.9,0.87,方案步骤清晰完整，可操作性强，符合交通应急处理程序。充分考虑了伤情、秩序维护和证据固定。对“碰瓷”等风险因素未特别明确处置预案，可进一步加强。,,0.5,0.0,0,0,2,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S105,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14828,0,0,0,1,0.6,0.7,0.5,0.8,0.8,0.65,llm,1,1,0.5,xopdeepseekv32,0.8,0.7,0.9,0.8,处置步骤清晰完整，可执行性强，且引用了相关法规，合规性高。但在风险控制方面，缺乏针对后方车辆因避让可能引发的二次事故的具体预警措施。,,0.5,0.0,0,0,2,0,2,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S106,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13234,0,0,0,1,0.8,0.9,0.7,0.6,0.9,0.75,llm,1,1,0.5,xopdeepseekv32,0.9,0.85,0.95,0.9,方案步骤清晰、完整、可操作，考虑了不同情况下的处置方法。注重现场安全控制和风险防范。符合相关法律法规和应急预案要求。,,0.7,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S107,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,14559,0,0,0,1,0.2,0.4,0.1,0.3,0.9,0.25,llm,1,1,0.5,xopdeepseekv32,0.9,0.8,1.0,0.9,方案步骤清晰完整，覆盖现场处置、交通控制、车辆处理、事后总结全流程，可执行性强。重点考虑了交通安全和树木检查，安全性好。流程严格遵循了相关法律和应急预案要求。,,0.1,1.0,0,1,3,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S108,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,13857,0,0,0,1,0.3,0.5,0.2,0.6,0.95,0.4,llm,1,1,0.5,xopdeepseekv32,0.95,0.95,0.95,0.95,方案步骤具体、完整，职责明确，联动顺畅。安全措施全面，覆盖现场防护、交通管制和持续巡查，有效管控夜间坑洼路面风险。各步骤均符合相关法律法规与应急预案要求。,,0.2,0.0,0,0,2,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
R20260413001939,2026-04-13T00:19:39,S109,single_none_full,none,none,single,single_agent,single_agent,unknown,1.0,0,0,0,0,gemma-3-27b-it,10828,0,0,0,1,0.8,0.9,0.7,0.6,0.93,0.75,llm,1,1,0.5,xopdeepseekv32,0.9,0.9,1.0,0.93,方案步骤清晰完整、可操作性强，充分考虑了现场安全、伤员处理、现场清理、事故调查和事后总结。流程符合交通安全法规及应急预案要求，无明显新风险。,,0.7,0.0,0,0,0,0,1,实验模式：single_agent 已执行单智能体一体化处置，跳过评审
